path	changed_in_pr	copilot_reviewed	executed_by	ledger_ids	measurement_tables	read_by_auditor	claims_executed	negative_controls	findings
tests/c/test_sha3_wrapper_equiv.c	no	n/a (not in the PR diff)	built and executed by every C lane and under Valgrind	V-ctest*x14	PR394_VALGRIND.tsv	no	0	none	none
tests/c/test_sha3_x4.c	no	n/a (not in the PR diff)	built and executed by every C lane and under Valgrind	V-ctest*x14	PR394_VALGRIND.tsv	no	0	none	none
tests/c/test_sha512_kat.c	no	n/a (not in the PR diff)	built and executed by every C lane and under Valgrind	V-ctest*x14	PR394_VALGRIND.tsv	no	0	none	none
tests/c/test_sphincs_simd_equiv.c	yes	yes (per PR description)	built and executed by every C lane and under Valgrind	V-ctest*x14	PR394_VALGRIND.tsv	no	0	none	none
tests/c/test_x25519.c	no	n/a (not in the PR diff)	built and executed by every C lane and under Valgrind	V-ctest*x14	PR394_VALGRIND.tsv	no	0	none	none
tests/c/test_x25519_fe64_mulx_equiv.c	no	n/a (not in the PR diff)	built and executed by every C lane and under Valgrind	V-ctest*x14	PR394_VALGRIND.tsv	no	0	none	none
tests/c/test_x25519_field_equiv.c	no	n/a (not in the PR diff)	built and executed by every C lane and under Valgrind	V-ctest*x14	PR394_VALGRIND.tsv	no	0	none	none
tests/c/test_x25519_mulx_override.c	no	n/a (not in the PR diff)	built and executed by every C lane and under Valgrind	V-ctest*x14	PR394_VALGRIND.tsv	no	0	none	none
tests/c/test_x25519_path.c	no	n/a (not in the PR diff)	built and executed by every C lane and under Valgrind	V-ctest*x14	PR394_VALGRIND.tsv	no	0	none	none
tests/c/x25519_equiv_fe51.c	no	n/a (not in the PR diff)	built and executed by every C lane and under Valgrind	V-ctest*x14	none	no	0	none	none
tests/c/x25519_equiv_fe64.c	no	n/a (not in the PR diff)	built and executed by every C lane and under Valgrind	V-ctest*x14	none	no	0	none	none
tests/c/x25519_equiv_ladders.h	no	n/a (not in the PR diff)	built and executed by every C lane and under Valgrind	V-ctest*x14	none	no	0	none	none
tests/conftest.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/kat/PROVENANCE.json	yes	yes (per PR description)	vendored licence and provenance files: the vendor-isolation, corpus-originality and header gates read them	F-*x32,V-ctest*x14,V-gate*x61,V-pytest*x1	none	no	0	NC-27	none
tests/test_action_pin_checks.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_acvp_fetch_fails_closed.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_acvp_harness_library_discovery.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_adaptive_posture.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_adaptive_posture_alert_window.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_adaptive_posture_clock_step.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_adaptive_posture_decay_and_escalation.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_adaptive_posture_rotation_accounting.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_adaptive_posture_scenarios.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_aes_gcm_native.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_aesni_is_not_gated_on_avx2.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_agentic_abuse_detectors.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_agentic_load_adversarial.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_algorithm_registry_gate.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	NC-02	none
tests/test_ama_cryptography_monitor.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_apt_retry_gate.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	NC-03	none
tests/test_artefact_cache_poisoning.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_avx_scoping_gate.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	NC-31	none
tests/test_benchmark_baseline_freshness.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_benchmark_baseline_infra.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	NC-36	none
tests/test_benchmark_chart_inputs.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_benchmark_validation_coverage.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_binding_integrity.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_build_sign.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_c_buffer_views.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_c_secret_zeroization_gate.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	NC-05	none
tests/test_choco_retry_gate.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	NC-06	none
tests/test_code_quality_additions.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_competitive_page.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_compiler_warning_gate.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	NC-07	none
tests/test_conftest_backend_skip_scoping.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_corpus_originality.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	NC-08	none
tests/test_corrupt_nonce_ledger_import.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_ctypes_abi_gate.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	NC-09	none
tests/test_dashboard_provenance.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_differential.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_docker_pins_gate.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	NC-10	none
tests/test_documented_c_prototypes_match_headers.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_documented_counts_gate.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	NC-11	none
tests/test_documented_extras.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	NC-12	none
tests/test_documented_source_paths_exist.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_dudect_simd_sweep_gate.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_dudect_staging_gate.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	partial (fixtures and CLI tests, extended)	0	NC-47	none
tests/test_ed25519_backend_parity_gate.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_ed25519_canonical_y.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_ed25519_native.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	PR394_ACCEPTANCE.tsv	no	0	none	none
tests/test_equations.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_error_state_gating_tool.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_execution_integrity.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_fuzz_input_reachability_gate.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_fuzz_target_registration.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	NC-14	none
tests/test_fuzzing.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_gate_coverage.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	NC-15	none
tests/test_ghash_constant_time_gate.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_handshake_failure_clears_state.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_headers.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	NC-16	none
tests/test_hkdf_sha3_256.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_hsm_integration.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_integrity.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_integrity_repair_gate.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_invariant41_rng_sweep.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_invariant_upgrades.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_key_formats.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_keyformat_corpus_provenance.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	NC-41	none
tests/test_keygen_pct_gate.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	full (extended)	0	NC-17	FINDING-0003
tests/test_log_message_encodability_gate.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	NC-19	none
tests/test_makefile_targets.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_monitoring_mad.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_monitoring_profile_coverage.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_native_integrity.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_native_lib_override_hardening.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_native_library_never_mapped_unverified.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_nistp_curves.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_post_failclosed.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	PR394_ACCEPTANCE.tsv	no	0	none	none
tests/test_pqc_kat.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	PR394_ACCEPTANCE.tsv	no	0	none	none
tests/test_precommit_mypy_scope.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_precommit_verbatim_bytes.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_preload_native_digest.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_pyc_cache_liveness.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_python_examples.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_reference_integrity_gate.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	NC-20	none
tests/test_release_matrix_coverage.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_release_state.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_release_tag_gate.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	NC-35,NC-35b	none
tests/test_release_tag_trust_store.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_resign_wheel.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_rfc3161_network_failclosed.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_rfc3161_nonce_bound.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_secp256k1_ecdsa_noncanonical_pubkey.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
tests/test_secret_division_gate.py	yes	yes (per PR description)	executed by the full pytest suite; mypy --strict; ruff; black	V-black*x1,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	NC-32	none
